97	3.856339246703535E43
98	1.0950099354206514E44
99	3.10928754438528E44
100	8.828841383941931E44
101	2.506955020083754E45
102	7.118514422689829E45
103	2.0213066122083877E46
104	5.739512738127617E46
105	1.6297382233929496E47
106	4.62765185473652E47
107	1.3140246317633825E48
108	3.7311811412814267E48
109	1.0594712132885686E49
110	3.0083751211329696E49
111	8.542299928433031E49
112	2.4255913949928484E50
113	6.887481901542872E50
114	1.9557047836666082E51
115	5.553235936634028E51
116	1.5768448093738912E52
117	4.477460675579499E52
118	1.271377752723873E53
119	3.6100850621362545E53
120	1.0250859060524938E54
121	2.9107378266750742E54
122	8.265058221572354E54
123	2.3468684393335578E55
124	6.663947577724515E55
125	1.8922320729350856E56
126	5.373004778448181E56
127	1.5256680595444834E57
128	4.332143975100814E57
129	1.230114984946707E58
130	3.4929191755572293E58
131	9.91816579447973E58
132	2.8162693661840815E59
133	7.996814438533942E59
134	2.2707004497582163E60
135	6.447668096044298E60
136	1.830819379155633E61
137	5.198623051252027E61
138	1.4761522592945847E62
139	4.19154355131733E62
140	1.1901914068800557E63
141	3.379555926517625E63
142	9.596270141455845E63
143	2.7248668946481104E64
144	7.73727655026477E64
145	2.1970045044350053E65
146	6.238407999443316E65
147	1.7713998441494664E66
148	5.029900910829741E66
149	1.4282435022406565E67
150	4.05550633671659E67
151	1.1515635549082422E68
152	3.2698718998095214E68
153	9.284821663200245E68
154	2.636430904906524E69
155	7.486162005561333E69
156	2.125700372773367E70
157	6.035939472659064E70
158	1.7139087796306277E71
159	4.866654674389706E71
160	1.3818896315394016E72
161	3.9238842316166105E72
162	1.1141893760341493E73
163	3.163747685685202E73
164	8.983481294989188E73
165	2.550865119319463E74
166	7.243197423464484E74
167	2.0567104280793682E75
168	5.840042094209733E75
169	1.6582835967818336E76
170	4.708706620594689E76
171	1.3370401831062164E77
172	3.796533942934266E77
173	1.0780281820974245E78
174	3.061067749859442E78
175	8.691920976498874E78
176	2.4680763849532562E79
177	7.008118295637767E79
178	1.9899595630458133E80
179	5.650502596427877E80
180	1.604463738115824E81
181	4.555884796081715E81
182	1.293646330676387E82
183	3.673316828186236E82
184	1.0430406054784084E83
185	2.961720307730577E83
186	8.409823294655338E83
187	2.387974572167509E84
188	6.78066869840492E84
189	1.925375107985148E85
190	5.467114633282243E85
191	1.5523906115482687E86
192	4.408022828261771E86
193	1.2516608326494441E87
194	3.5540987445531946E87
195	1.0091885562398536E88
196	2.865597202684116E88
197	8.136881138076813E88
198	2.3104724764937052E89
199	6.560601014133422E89
200	1.8628867517161087E90
201	5.289678555734863E90
202	1.5020075266102583E91
203	4.264959744194603E91
204	1.2110379806585635E92
205	3.43874990284235E92
206	9.764351806594662E92
207	2.7725937883456527E93
208	7.872797362730236E93
209	2.235485723698273E94
210	6.3476756616605385E94
211	1.802426465018031E95
212	5.118001194389218E95
213	1.4532596327311128E96
214	4.1265397953425197E96
215	1.1717335498092785E97
216	3.327144726189873E97
217	9.447448211084257E97
218	2.6826088146556286E98
219	7.617284468439729E98
220	2.1629326779268566E99
221	6.141660835468469E99
222	1.7439284265694917E100
223	4.951895649192349E100
224	1.4060938595241768E101
225	3.992612288011473E101
226	1.1337047505331296E102
227	3.21916171334914E102
228	9.140829772319215E102
229	2.5955443176412877E103
230	7.370064285893276E103
231	2.0927343528297366E104
232	5.942332253324277E104
233	1.6873289512904973E105
234	4.791181085962292E105
235	1.360458859010634E106
236	3.863031419295176E106
237	1.0969101820039035E107
238	3.11468330641578E107
239	8.84416268389656E107
240	2.5113055127662216E108
241	7.130867673808343E108
242	2.0248143255718014E109
243	5.7494729121108345E109
244	1.6325664210105384E110
245	4.635682539519345E110
246	1.3163049497185367E111
247	3.737656118344059E111
248	1.0613097870658312E112
249	3.013595762846025E112
250	8.557123973153573E112
251	2.4298006917413094E113
252	6.899434225925742E113
253	1.9590986536332615E114
254	5.562872851581787E114
255	1.579581217386641E115
256	4.485230723206632E115
257	1.2735840625960355E116
258	3.616349892785431E116
259	1.0268648086245198E117
260	2.9157890316285117E117
261	8.279401149556701E117
262	2.3509411226845697E118
263	6.675511987512874E118
264	1.8955157943105638E119
265	5.382328925783964E119
266	1.528315656998656E120
267	4.339661844592695E120
268	1.2322496886800046E121
269	3.498980680128268E121
270	9.935377474532424E121
271	2.821156633474969E122
272	8.010691864502493E122
273	2.274640953521379E123
274	6.458857181068159E123
275	1.8339965268300411E124
276	5.207644581898619E124
277	1.478713928551038E125
278	4.198817427155602E125
279	1.1922568284631551E126
280	3.385420703990877E126
281	9.612923213686762E126
282	2.729595544899442E127
283	7.750703582159787E127
284	2.20081711851993E128
285	6.2492339409278335E128
286	1.7744738769892743E129
287	5.038629646260042E129
288	1.4307220321127455E130
289	4.062544137754168E130
290	1.1535619429043807E131
291	3.2755463349943068E131
292	9.300934257315377E131
293	2.6410060860596334E132
294	7.499153260994299E132
295	2.129389247859974E133
296	6.046414056485722E133
297	1.7168830442442507E134
298	4.875100117319214E134
299	1.3842877203291163E135
300	3.930693619698849E135
301	1.1161229060290971E136
302	3.1692379561708893E136
303	8.999070952292068E136
304	2.5552918122384193E137
305	7.255767045629991E137
306	2.0602795801365835E138
307	5.850176723747379E138
308	1.6611613311629622E139
309	4.7168779653266915E139
310	1.3393604415417114E140
311	3.803122331240048E140
312	1.0798989590679451E141
313	3.066379832740705E141
314	8.707004668987122E141
315	2.472359408847375E142
316	7.020279968710774E142
317	1.993412877703666E143
318	5.660308304947209E143
319	1.6072480751685523E144
320	4.5637909385169425E144
321	1.2958912847542278E145
322	3.679691389298572E145
323	1.0448506660839243E146
324	2.966859986114542E146
325	8.424417443497696E146
326	2.3921185898378996E147
327	6.792435662438261E147
328	1.9287163447648947E148
329	5.476602095967332E148
330	1.5550845824977845E149
331	4.415672375583044E149
332	1.2538329263845652E150
333	3.5602664182677445E150
334	1.0109398710396689E151
335	2.8705700719862284E151
336	8.151001631490399E151
337	Infinity
338	Infinity
339	Infinity
340	Infinity
341	Infinity
342	Infinity
343	Infinity
344	Infinity
345	Infinity
346	Infinity
347	Infinity
348	Infinity
349	Infinity
350	Infinity
351	Infinity
352	Infinity
353	Infinity
354	Infinity
355	Infinity
356	Infinity
357	Infinity
358	Infinity
359	Infinity
360	Infinity
361	Infinity
362	Infinity
363	Infinity
364	Infinity
365	Infinity
366	Infinity
367	Infinity
368	Infinity
369	Infinity
370	Infinity
371	Infinity
372	Infinity
373	Infinity
374	Infinity
375	Infinity
376	Infinity
377	Infinity
378	Infinity
379	Infinity
380	Infinity
381	Infinity
382	Infinity
383	Infinity
384	Infinity
385	Infinity
386	Infinity
387	Infinity
388	Infinity
389	Infinity
390	Infinity
391	Infinity
392	Infinity
393	Infinity
394	Infinity
395	Infinity
396	Infinity
397	Infinity
398	Infinity
399	Infinity
400	Infinity
401	Infinity
402	Infinity
403	Infinity
404	Infinity
405	Infinity
406	Infinity
407	Infinity
408	Infinity
409	Infinity
410	Infinity
411	Infinity
412	Infinity
413	Infinity
414	Infinity
415	Infinity
416	Infinity
417	Infinity
418	Infinity
419	Infinity
420	Infinity
